Comisión Nacional del Agua
Subdirección General Técnica
Estación: La Red
Clave: REDJL
Estado: Jalisco
Municipio: Acatic

Fecha, Elevación(msnm), Almacenamiento(hm³), Area(ha), Extracciones por Obra de Toma(m³/s), Extracciones por Vertedor(m³/s), Evaporación(mm), Precipitación(mm)
1995/04/02,1789.100,8.520,-,0.060,0.000,-,0.00
1995/04/03,1789.090,8.510,-,0.060,0.000,-,0.00
1995/04/04,1789.070,8.480,-,0.060,0.000,-,0.00
1995/04/05,1789.060,8.470,-,0.060,0.000,-,0.00
1995/04/06,1789.050,8.460,-,0.060,0.000,-,0.00
1995/04/07,1789.040,8.440,-,0.060,0.000,-,0.00
1995/04/08,1789.040,8.440,-,0.060,0.000,-,0.00
1995/04/09,1789.040,8.440,-,0.060,0.000,-,0.00
1995/04/10,1789.040,8.440,-,0.060,0.000,-,0.00
1995/04/11,1788.990,8.380,-,0.090,0.000,-,0.00
1995/04/12,1788.980,8.380,-,0.060,0.000,-,0.00
1995/04/13,1788.960,8.350,-,0.090,0.000,-,0.00
1995/04/14,1788.930,0.000,-,0.000,0.000,-,0.00
1995/04/15,1788.930,8.310,-,0.080,0.000,-,0.00
1995/04/16,1788.950,8.330,-,0.090,0.000,-,0.00
1995/04/17,1788.930,8.310,-,0.090,0.000,-,0.00
1995/04/18,1788.930,8.310,-,0.000,0.000,-,0.00
1995/04/19,1788.890,8.260,-,0.070,0.000,-,0.00
1995/04/20,1788.890,8.260,-,0.070,0.000,-,0.00
1995/04/21,1788.890,8.260,-,0.070,0.000,-,0.00
1995/04/22,1788.830,8.150,-,0.100,0.000,-,0.00
1995/04/23,1788.820,8.170,-,0.070,0.000,-,0.00
1995/04/24,1788.800,8.150,-,0.070,0.000,-,0.00
1995/04/25,1788.790,8.140,-,0.060,0.000,-,0.00
1995/04/26,1788.770,8.110,-,0.070,0.000,-,0.00
1995/04/27,1788.660,7.980,-,0.100,0.000,-,0.00
1995/04/28,1788.590,7.890,-,0.090,0.000,-,0.00
1995/04/29,1788.480,7.750,-,1.480,0.000,-,0.00
1995/04/30,1788.380,7.630,-,1.470,0.000,-,0.00
1995/05/01,1788.270,7.490,-,1.530,0.000,-,0.00
1995/05/02,1788.170,7.370,-,1.520,0.000,-,0.00
1995/05/03,1788.070,7.240,-,1.510,0.000,-,0.00
1995/05/04,1787.970,7.120,-,1.500,0.000,-,0.00
1995/05/05,1787.850,6.980,-,1.490,0.000,-,0.00
1995/05/06,1787.750,6.860,-,1.480,0.000,-,0.00
1995/05/07,1787.640,6.730,-,1.470,0.000,-,0.00
1995/05/08,1787.540,6.610,-,1.480,0.000,-,0.00
1995/05/09,1787.440,6.490,-,1.450,0.000,-,0.00
1995/05/10,1787.350,6.380,-,1.430,0.000,-,0.00
1995/05/11,1787.240,6.250,-,1.430,0.000,-,0.00
1995/05/12,1787.140,6.120,-,1.410,0.000,-,0.00
1995/05/13,1787.050,6.020,-,1.410,0.000,-,0.00
1995/05/14,1786.950,5.930,-,1.400,0.000,-,0.00
1995/05/15,1786.850,5.800,-,1.380,0.000,-,0.00
1995/05/16,1786.740,5.670,-,1.370,0.000,-,0.00
1995/05/17,1786.630,5.560,-,1.360,0.000,-,0.00
1995/05/18,1786.570,5.440,-,1.350,0.000,-,0.00
1995/05/19,1786.420,5.330,-,1.330,0.000,-,0.00
1995/05/20,1786.420,5.330,-,1.330,0.000,-,0.00
1995/05/21,1786.260,5.160,-,1.310,0.000,-,0.00
1995/05/22,1786.120,5.010,-,1.300,0.000,-,0.00
1995/05/23,1786.020,4.900,-,1.340,0.000,-,0.00
1995/05/24,1785.990,4.860,-,1.330,0.000,-,0.00
1995/05/25,1785.880,4.750,-,1.330,0.000,-,0.00
1995/05/26,1785.780,4.640,-,1.210,0.000,-,0.00
1995/05/27,1785.670,4.520,-,1.300,0.000,-,0.00
1995/05/28,1785.580,4.430,-,1.350,0.000,-,0.00
1995/05/29,1785.470,4.310,-,1.280,0.000,-,7.30
1995/05/30,1785.360,4.190,-,1.260,0.000,-,0.00
1995/05/31,1785.270,4.090,-,1.250,0.000,-,0.00
1995/06/01,1785.170,3.980,-,1.240,0.000,-,0.00
1995/06/02,1785.070,3.870,-,1.220,0.000,-,0.00
1995/06/03,1784.960,3.760,-,1.210,0.000,-,0.00
1995/06/04,1784.860,3.670,-,1.190,0.000,-,0.00
1995/06/05,1784.750,3.570,-,1.180,0.000,-,0.00
1995/06/06,1784.660,3.480,-,1.170,0.000,-,0.00
1995/06/07,1784.570,3.400,-,1.100,0.000,-,0.00
1995/06/08,1784.470,3.310,-,1.140,0.000,-,0.00
1995/06/09,1784.370,3.220,-,1.120,0.000,-,0.00
1995/06/10,1784.350,3.200,-,0.100,0.000,-,0.00
1995/06/11,1784.340,3.190,-,0.100,0.000,-,0.00
1995/06/12,1784.300,3.150,-,0.100,0.000,-,0.00
1995/06/13,1784.280,3.130,-,0.100,0.000,-,0.00
1995/06/14,1784.280,3.130,-,0.100,0.000,-,0.00
1995/06/15,1784.280,3.130,-,0.100,0.000,-,0.00
1995/06/16,1784.280,3.130,-,0.100,0.000,-,0.00
1995/06/17,1784.210,3.070,-,0.050,0.000,-,4.00
1995/06/18,1784.230,3.090,-,0.050,0.000,-,7.30
1995/06/19,1784.230,3.090,-,0.050,0.000,-,7.00
1995/06/20,1784.220,3.110,-,0.050,0.000,-,10.60
1995/06/21,1784.270,3.120,-,0.050,0.000,-,4.30
1995/06/22,1784.280,3.140,-,0.040,0.000,-,0.00
1995/06/23,1784.300,3.160,-,0.050,0.000,-,21.30
1995/06/24,1784.360,3.210,-,0.040,0.000,-,0.00
1995/06/25,1784.360,3.210,-,0.020,0.000,-,0.00
1995/06/26,1784.360,3.210,-,0.020,0.000,-,0.00
1995/06/27,1784.370,3.220,-,0.030,0.000,-,0.00
1995/06/28,1784.370,3.220,-,0.020,0.000,-,0.00
1995/06/29,1784.370,3.220,-,0.020,0.000,-,0.00
1995/06/30,1784.370,3.220,-,0.020,0.000,-,0.00
1995/07/01,1784.370,3.220,-,0.020,0.000,-,0.00
1995/07/02,1784.380,3.230,-,0.020,0.000,-,0.00
1995/07/03,1784.380,3.230,-,0.020,0.000,-,0.00
1995/07/04,1784.380,3.230,-,0.020,0.000,-,0.00
1995/07/05,1784.380,3.230,-,0.020,0.000,-,0.00
1995/07/06,1784.400,3.240,-,0.020,0.000,-,0.00
1995/07/07,1784.390,3.240,-,0.020,0.000,-,0.00
1995/07/08,1785.700,4.560,-,0.000,0.000,-,0.00
1995/07/09,-,-,-,-,-,-,0.00
1995/07/10,1785.860,4.730,-,0.000,0.000,-,0.00
1995/07/11,1785.900,4.770,-,0.000,0.000,-,0.00
1995/07/12,1785.930,4.800,-,0.000,0.000,-,0.00
1995/07/13,1786.020,4.900,-,0.000,0.000,-,10.10
1995/07/14,1786.110,4.990,-,0.000,0.000,-,0.00
1995/07/15,1786.150,5.040,-,0.000,0.000,-,31.00
1995/07/16,1786.210,5.100,-,0.000,0.000,-,5.00
1995/07/17,1786.280,5.180,-,0.000,0.000,-,10.90
1995/07/18,1786.420,5.330,-,0.000,0.000,-,14.70
1995/07/19,1786.500,5.420,-,0.000,0.000,-,0.01
1995/07/20,1786.550,5.480,-,0.000,0.000,-,0.00
1995/07/21,1786.710,5.650,-,0.000,0.000,-,12.10
1995/07/22,1786.880,5.830,-,0.000,0.000,-,0.00
1995/07/23,1787.300,6.320,-,0.000,0.000,-,23.00
1995/07/24,1787.680,6.780,-,0.000,0.000,-,0.00
1995/07/25,1787.870,6.940,-,0.000,0.000,-,0.00
1995/07/26,1787.950,7.100,-,0.000,0.000,-,0.00
1995/07/27,1788.030,7.190,-,0.000,0.000,-,0.00
1995/07/28,1788.120,7.310,-,0.000,0.000,-,0.00
1995/07/29,1788.320,7.560,-,0.000,0.000,-,0.00
1995/07/30,-,-,-,-,-,-,-
1995/07/31,1788.460,7.730,-,0.000,0.000,-,0.00
1995/08/01,1788.460,7.840,-,0.000,0.000,-,0.00
1995/08/02,1788.590,7.880,-,0.000,0.000,-,0.00
1995/08/03,1788.810,8.160,-,0.000,0.000,-,11.10
1995/08/04,1789.920,9.530,-,0.000,0.000,-,0.00
1995/08/05,1789.040,8.440,-,0.000,0.000,-,4.10
1995/08/06,-,-,-,-,-,-,3.00
1995/08/07,1789.310,8.780,-,0.000,0.000,-,3.00
1995/08/08,1789.480,8.980,-,0.000,0.000,-,0.00
1995/08/09,1789.560,9.090,-,0.000,0.000,-,3.00
1995/08/10,1789.620,9.160,-,0.000,0.000,-,0.00
1995/08/11,1789.800,9.380,-,0.000,0.000,-,0.00
1995/08/12,1789.740,9.300,-,0.000,0.000,-,0.00
1995/08/13,1789.770,9.350,-,0.000,0.000,-,3.00
1995/08/14,1789.800,9.380,-,0.000,0.000,-,7.60
1995/08/15,1789.910,9.390,-,0.000,0.000,-,29.20
1995/08/16,1789.930,9.540,-,0.000,0.000,-,16.60
1995/08/17,1790.070,9.760,-,0.000,0.000,-,0.00
1995/08/18,1790.270,10.140,-,0.000,0.000,-,0.00
1995/08/19,1790.840,11.220,-,0.000,0.000,-,0.00
1995/08/20,1790.840,11.220,-,0.000,0.000,-,0.00
1995/08/21,1791.900,13.100,-,0.000,0.000,-,0.00
1995/08/22,1792.130,13.530,-,0.000,0.000,-,0.00
1995/08/23,1792.340,13.940,-,0.570,0.000,-,0.00
1995/08/24,1792.620,14.470,-,0.000,0.000,-,0.00
1995/08/25,1792.590,14.410,-,7.800,0.000,-,0.00
1995/08/26,1792.580,14.400,-,7.800,0.000,-,0.00
1995/08/27,1792.660,14.540,-,7.820,0.000,-,0.00
1995/08/28,1792.730,14.670,-,7.850,0.000,-,0.00
1995/08/29,1792.660,14.540,-,7.820,0.000,-,0.00
1995/08/30,1792.600,14.450,-,7.800,0.000,-,0.00
1995/08/31,1792.500,14.250,-,7.770,0.000,-,0.00
1995/09/01,1792.400,14.060,-,7.740,0.000,-,0.00
1995/09/02,1792.390,14.040,-,7.730,0.000,-,12.80
1995/09/03,1792.390,14.040,-,7.730,0.000,-,5.00
1995/09/04,1792.350,13.960,-,7.740,0.000,-,5.00
1995/09/05,1792.390,14.030,-,7.730,0.000,-,0.00
1995/09/06,1792.360,13.970,-,7.720,0.000,-,0.00
1995/09/07,1792.250,13.770,-,7.690,0.000,-,0.00
1995/09/08,1792.130,13.530,-,7.640,0.000,-,0.00
1995/09/09,1792.000,13.280,-,7.600,0.000,-,0.00
1995/09/10,1791.860,13.030,-,5.760,0.000,-,0.00
1995/09/11,1791.680,12.720,-,5.730,0.000,-,0.00
1995/09/12,1791.520,12.430,-,5.690,0.000,-,0.00
1995/09/13,1791.360,12.150,-,5.650,0.000,-,0.00
1995/09/14,1791.180,11.840,-,5.610,0.000,-,0.00
1995/09/15,1791.060,11.630,-,5.560,0.000,-,0.00
1995/09/16,1790.970,11.460,-,5.070,0.000,-,0.00
1995/09/17,1791.000,11.520,-,5.510,0.000,-,0.00
1995/09/18,1791.050,11.610,-,5.530,0.000,-,0.00
1995/09/19,1791.050,11.560,-,5.530,0.000,-,0.00
1995/09/20,1790.930,11.390,-,5.520,0.000,-,0.00
1995/09/21,1790.800,11.140,-,5.500,0.000,-,0.00
1995/09/22,1790.650,10.850,-,5.500,0.000,-,10.40
1995/09/23,1790.530,10.630,-,5.420,0.000,-,0.00
1995/09/24,1790.370,10.330,-,5.390,0.000,-,0.00
1995/09/25,1790.210,10.030,-,5.360,0.000,-,0.00
1995/09/26,1790.120,9.850,-,5.310,0.000,-,0.00
1995/09/27,1790.020,9.670,-,5.290,0.000,-,0.00
1995/09/28,1789.870,9.460,-,5.260,0.000,-,0.00
1995/09/29,1789.730,9.290,-,0.000,0.000,-,0.00
1995/09/30,1789.580,9.110,-,5.180,0.000,-,0.00
1995/10/01,1789.410,8.900,-,5.140,0.000,-,0.00
1995/10/02,1789.190,8.630,-,5.060,0.000,-,0.00
1995/10/03,1789.080,8.490,-,5.030,0.000,-,0.00
1995/10/04,1789.150,8.580,-,0.080,0.000,-,0.00
1995/10/05,1789.210,8.650,-,0.070,0.000,-,0.00
1995/10/06,1789.280,8.740,-,0.070,0.000,-,0.00
1995/10/07,1789.330,8.810,-,0.080,0.000,-,0.00
1995/10/08,1789.360,8.840,-,0.080,0.000,-,0.00
1995/10/09,1789.400,8.890,-,0.080,0.000,-,0.00
1995/10/10,1789.450,8.950,-,0.080,0.000,-,0.00
1995/10/11,1789.480,8.990,-,0.060,0.000,-,0.00
1995/10/12,1789.520,9.040,-,0.040,0.000,-,0.00
1995/10/13,1789.520,9.040,-,0.040,0.000,-,0.00
1995/10/14,1789.560,9.090,-,0.040,0.000,-,0.00
1995/10/15,1789.580,9.110,-,0.030,0.000,-,0.00
1995/10/16,1789.590,9.130,-,0.030,0.000,-,0.00
1995/10/17,1789.620,9.160,-,0.040,0.000,-,0.00
1995/10/18,1789.650,9.200,-,0.030,0.000,-,0.00
1995/10/19,1789.660,9.210,-,0.040,0.000,-,0.00
1995/10/20,1789.660,9.210,-,0.000,0.000,-,0.00
1995/10/21,1789.670,9.230,-,0.040,0.000,-,0.00
1995/10/22,1789.680,9.230,-,0.040,0.000,-,0.00
1995/10/23,1789.690,9.250,-,0.040,0.000,-,0.00
1995/10/24,1789.710,9.260,-,0.040,0.000,-,0.00
1995/10/25,1789.720,9.280,-,0.040,0.000,-,0.00
1995/10/26,1789.730,9.300,-,0.040,0.000,-,0.00
1995/10/27,1789.740,9.300,-,0.040,0.000,-,0.00
1995/10/28,-,-,-,-,-,-,0.00
1995/10/29,-,-,-,-,-,-,0.00
1995/10/30,1789.740,9.310,-,0.040,0.000,-,0.00
1995/10/31,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/01,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/02,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/03,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/04,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/05,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/06,1789.740,9.310,-,0.040,0.000,-,0.00
1995/11/07,1789.740,9.300,-,0.040,0.000,-,0.00
1995/11/08,1789.740,9.300,-,0.040,0.000,-,0.00
1995/11/09,1789.740,9.310,-,0.030,0.000,-,0.00
1995/11/10,1789.730,9.290,-,0.040,0.000,-,0.00
1995/11/11,1789.730,9.300,-,0.040,0.000,-,0.00
1995/11/12,1789.730,9.300,-,0.040,0.000,-,0.00
1995/11/13,1789.720,9.280,-,0.040,0.000,-,0.00
1995/11/14,1789.720,9.280,-,0.040,0.000,-,0.00
1995/11/15,1789.710,9.270,-,0.040,0.000,-,0.00
1995/11/16,1789.700,9.260,-,0.040,0.000,-,0.00
1995/11/17,1789.700,9.260,-,0.030,0.000,-,0.00
1995/11/18,1789.700,9.260,-,0.040,0.000,-,0.00
1995/11/19,1789.690,9.250,-,0.040,0.000,-,0.00
1995/11/20,1789.690,9.250,-,0.040,0.000,-,0.00
1995/11/21,1789.680,9.230,-,0.040,0.000,-,0.00
1995/11/22,1789.670,9.220,-,0.040,0.000,-,0.00
1995/11/23,1789.670,9.220,-,0.040,0.000,-,0.00
1995/11/24,1789.670,9.220,-,0.040,0.000,-,0.00
1995/11/25,1789.660,9.210,-,0.040,0.000,-,0.00
1995/11/26,1789.660,9.210,-,0.050,0.000,-,0.00
1995/11/27,1789.650,9.200,-,0.050,0.000,-,0.00
1995/11/28,1789.640,9.190,-,0.040,0.000,-,0.00
1995/11/29,1789.630,9.170,-,0.040,0.000,-,0.00
1995/11/30,1789.620,9.160,-,0.040,0.000,-,0.00
1995/12/01,1789.610,9.150,-,0.030,0.000,-,0.00
1995/12/02,1789.600,9.140,-,0.040,0.000,-,0.00
1995/12/03,1789.590,9.120,-,0.100,0.000,-,0.00
1995/12/04,1789.570,9.100,-,0.230,0.000,-,0.00
1995/12/05,1789.560,9.090,-,0.070,0.000,-,0.00
1995/12/06,1789.540,9.060,-,0.120,0.000,-,0.00
1995/12/07,1789.540,9.060,-,0.150,0.000,-,0.00
1995/12/08,1789.530,9.050,-,0.160,0.000,-,0.00
1995/12/09,1789.520,9.040,-,0.140,0.000,-,0.00
1995/12/10,1789.510,9.030,-,0.120,0.000,-,0.00
1995/12/11,1789.500,9.010,-,0.120,0.000,-,0.00
1995/12/12,1789.410,8.900,-,0.890,0.000,-,0.00
1995/12/13,1789.290,8.760,-,1.560,0.000,-,0.00
1995/12/14,1789.190,8.630,-,1.550,0.000,-,0.00
1995/12/15,1789.090,8.510,-,1.560,0.000,-,0.00
1995/12/16,1788.990,8.390,-,1.540,0.000,-,0.00
1995/12/17,1788.910,8.290,-,1.410,0.000,-,0.00
1995/12/18,1788.810,8.160,-,1.400,0.000,-,0.00
1995/12/19,1788.720,8.050,-,1.390,0.000,-,0.00
1995/12/20,1788.630,7.940,-,1.460,0.000,-,0.00
1995/12/21,1788.540,7.830,-,1.440,0.000,-,0.00
1995/12/22,1788.460,7.730,-,0.440,0.000,-,0.00
1995/12/23,1788.360,7.610,-,1.430,0.000,-,0.00
1995/12/24,1788.280,7.510,-,1.420,0.000,-,0.00
1995/12/25,1788.170,7.370,-,1.450,0.000,-,0.00
1995/12/26,1788.060,7.230,-,1.450,0.000,-,0.00
1995/12/27,1787.950,7.100,-,1.440,0.000,-,0.00
1995/12/28,1787.860,7.000,-,1.430,0.000,-,0.00
1995/12/29,1787.760,6.870,-,1.420,0.000,-,0.00
1995/12/30,1787.660,6.750,-,1.400,0.000,-,0.00
1995/12/31,1787.560,6.630,-,1.400,0.000,-,0.00
1996/01/01,1787.430,6.520,-,1.390,0.000,-,0.00
1996/01/02,1787.370,6.400,-,1.370,0.000,-,0.00
1996/01/03,1787.280,6.300,-,1.370,0.000,-,0.00
1996/01/04,1787.190,6.190,-,1.370,0.000,-,0.00
1996/01/05,1787.100,6.080,-,1.360,0.000,-,0.00
1996/01/06,1787.000,5.960,-,1.350,0.000,-,0.00
1996/01/07,1786.900,5.850,-,1.340,0.000,-,0.00
1996/01/08,1786.800,5.740,-,1.330,0.000,-,0.00
1996/01/09,1786.700,0.000,-,1.320,0.000,-,0.00
1996/01/10,1786.600,5.530,-,1.300,0.000,-,0.00
1996/01/11,1786.500,5.420,-,1.290,0.000,-,0.00
1996/01/12,1786.400,5.310,-,1.280,0.000,-,0.00
1996/01/13,1786.310,5.220,-,1.260,0.000,-,0.00
1996/01/14,1786.210,5.110,-,1.260,0.000,-,0.00
1996/01/15,1786.100,4.990,-,1.240,0.000,-,0.00
1996/01/16,1785.890,4.760,-,1.780,0.000,-,0.00
1996/01/17,1785.890,4.760,-,1.720,0.000,-,0.00
1996/01/18,1785.800,4.660,-,1.700,0.000,-,0.00
1996/01/19,1785.690,4.550,-,1.600,0.000,-,0.00
1996/01/20,1785.590,4.440,-,1.670,0.000,-,0.00
1996/01/21,1785.530,4.370,-,1.520,0.000,-,0.00
1996/01/22,1785.520,4.360,-,1.080,0.000,-,0.00
1996/01/23,1785.510,4.350,-,0.090,0.000,-,0.00
1996/01/24,1785.490,4.330,-,0.080,0.000,-,0.00
1996/01/25,1785.480,4.320,-,0.080,0.000,-,0.00
1996/01/26,1785.470,4.310,-,0.080,2.580,-,0.00
1996/01/27,1785.460,4.300,-,0.090,0.000,-,0.00
1996/01/28,1785.450,4.300,-,0.080,0.000,-,0.00
1996/01/29,1785.450,4.280,-,0.080,0.000,-,0.00
1996/01/30,1785.440,4.280,-,0.090,0.000,-,0.00
1996/01/31,1785.430,4.260,-,0.080,0.000,-,0.00
1996/02/01,1785.410,4.240,-,0.090,0.000,-,0.00
1996/02/02,1785.400,4.230,-,0.120,0.000,-,0.00
1996/02/03,1785.380,4.210,-,0.110,0.000,-,0.00
1996/02/04,1785.360,4.190,-,0.110,0.000,-,0.00
1996/02/05,1785.350,4.180,-,0.110,0.000,-,0.00
1996/02/06,1785.330,4.160,-,0.120,0.000,-,0.00
1996/02/07,1785.310,4.140,-,0.110,0.000,-,0.00
1996/02/08,1785.300,4.120,-,0.110,0.000,-,0.00
1996/02/09,1785.280,4.100,-,0.110,0.090,-,0.00
1996/02/10,1785.250,4.070,-,0.110,0.000,-,0.00
1996/02/11,1785.230,4.050,-,0.090,0.000,-,0.00
1996/02/12,1785.220,4.040,-,0.080,0.000,-,0.00
1996/02/13,1785.210,4.020,-,0.080,0.000,-,0.00
1996/02/14,1785.200,4.020,-,0.080,0.000,-,0.00
1996/02/15,1785.190,4.010,-,0.080,0.000,-,0.00
1996/02/16,1785.180,3.990,-,0.080,0.000,-,0.00
1996/02/17,1785.180,3.990,-,0.080,0.000,-,0.00
1996/02/18,1785.170,3.980,-,0.080,0.000,-,0.00
1996/02/19,1785.160,3.970,-,0.080,0.000,-,0.00
1996/02/20,1785.150,3.960,-,0.080,0.000,-,0.00
1996/02/21,1785.140,3.950,-,0.080,0.000,-,0.00
1996/02/22,1785.130,3.940,-,0.080,0.000,-,0.00
1996/02/23,1785.120,3.930,-,0.080,0.180,-,0.00
1996/02/24,1785.110,3.920,-,0.090,0.000,-,0.00
1996/02/25,1785.100,3.910,-,0.080,0.000,-,0.00
1996/02/26,1785.090,3.900,-,0.080,0.000,-,0.00
1996/02/27,1785.080,3.890,-,0.080,0.000,-,0.00
1996/02/28,1785.070,3.880,-,0.080,0.000,-,0.00
1996/02/29,1785.060,3.870,-,0.080,0.220,-,0.00
1996/03/01,1785.050,3.850,-,0.080,0.000,-,0.00
1996/03/02,1785.030,3.830,-,0.080,0.000,-,0.00
1996/03/03,1785.010,3.810,-,0.080,0.000,-,0.00
1996/03/04,1785.000,3.800,-,0.080,0.000,-,0.00
1996/03/05,1784.980,3.780,-,0.080,0.000,-,0.00
1996/03/06,1784.970,3.770,-,0.080,0.000,-,0.00
1996/03/07,1784.950,3.750,-,0.080,0.000,-,0.00
1996/03/08,1784.930,3.740,-,0.080,0.000,-,0.00
1996/03/09,1784.910,3.720,-,0.080,0.000,-,0.00
1996/03/10,1784.890,3.700,-,0.820,0.000,-,0.00
1996/03/11,1784.870,3.680,-,0.080,2.000,-,0.00
1996/03/12,1784.860,3.670,-,0.080,0.000,-,0.00
1996/03/13,1784.840,3.660,-,0.080,0.000,-,0.00
1996/03/14,1784.830,3.640,-,0.080,0.000,-,0.00
1996/03/15,1784.810,3.630,-,0.080,0.000,-,0.00
1996/03/16,1784.800,3.620,-,0.080,0.000,-,0.00
1996/03/17,1784.780,3.600,-,0.080,0.000,-,0.00
1996/03/18,1784.770,3.590,-,0.080,0.000,-,0.00
1996/03/19,1784.750,3.570,-,0.080,0.000,-,0.00
1996/03/20,1784.740,3.560,-,0.080,0.000,-,0.00
1996/03/21,1784.730,3.550,-,0.080,0.000,-,0.00
1996/03/22,1784.710,3.530,-,0.080,0.000,-,0.00
1996/03/23,1784.700,3.520,-,0.080,0.000,-,0.00
1996/03/24,-,-,-,-,-,-,0.00
1996/03/25,1784.660,3.490,-,0.080,0.000,-,0.00
1996/03/26,1784.650,3.480,-,0.070,0.000,-,0.00
1996/03/27,1784.630,3.460,-,0.070,0.000,-,0.00
1996/03/28,1784.620,3.450,-,0.080,0.000,-,0.00
1996/03/29,1784.600,3.430,-,0.080,0.000,-,0.00
1996/03/30,1784.580,3.410,-,0.080,0.000,-,0.00
1996/03/31,1784.580,3.410,-,0.630,0.000,-,0.00
1996/04/01,1784.560,3.400,-,0.050,0.000,-,0.00
1996/04/02,1784.550,3.390,-,0.070,0.000,-,0.00
1996/04/03,1784.530,3.370,-,0.090,0.000,-,0.00
1996/04/04,1784.510,3.350,-,0.080,0.000,-,0.00
1996/04/05,1784.500,3.340,-,0.080,0.000,-,0.00
1996/04/06,1784.480,3.320,-,0.070,0.000,-,0.00
1996/04/07,1784.470,3.310,-,0.070,0.000,-,0.00
1996/04/08,1784.450,3.290,-,0.500,0.000,-,0.00
1996/04/09,1784.440,3.290,-,0.070,0.000,-,0.00
1996/04/10,1784.420,3.270,-,0.080,0.000,-,0.00
1996/04/11,1784.410,3.260,-,0.080,0.000,-,0.00
1996/04/12,1784.400,3.250,-,0.080,0.000,-,0.00
1996/04/13,1784.380,3.230,-,0.080,0.000,-,0.00
1996/04/14,1784.370,3.220,-,0.080,0.000,-,0.00
1996/04/15,1784.350,3.200,-,0.050,0.000,-,0.00
1996/04/16,1784.340,3.190,-,0.060,0.000,-,0.00
1996/04/17,1784.320,3.170,-,0.080,0.000,-,0.00
1996/04/18,1784.310,3.170,-,0.070,0.000,-,0.00
1996/04/19,1784.290,3.150,-,0.080,0.000,-,0.00
1996/04/20,1784.280,3.140,-,0.080,0.000,-,0.00
1996/04/21,-,-,-,-,-,-,0.00
1996/04/22,1784.240,3.100,-,0.080,0.000,-,0.00
1996/04/23,1784.230,3.090,-,0.090,0.000,-,0.00
1996/04/24,1784.210,3.070,-,0.110,0.000,-,0.00
1996/04/25,1784.190,3.060,-,0.150,0.000,-,0.00
1996/04/26,1784.170,3.040,-,0.000,0.000,-,0.00
1996/04/27,1784.140,3.010,-,0.150,0.000,-,0.00
1996/04/28,1784.120,2.990,-,0.150,0.000,-,0.00
1996/04/29,1784.090,2.960,-,0.150,0.000,-,0.00
1996/04/30,1784.060,2.940,-,0.130,0.000,-,0.00
1996/05/01,1784.040,2.920,-,0.000,0.000,-,0.00
1996/05/02,1784.020,2.900,-,0.100,0.000,-,0.00
1996/05/03,1784.000,2.880,-,0.090,0.000,-,0.00
1996/05/04,1783.980,2.870,-,0.100,0.000,-,0.00
1996/05/05,1783.960,2.850,-,0.100,0.000,-,0.00
1996/05/06,1783.940,2.840,-,0.100,0.000,-,0.00
1996/05/07,1783.920,2.820,-,0.100,0.000,-,0.00
1996/05/08,1783.900,2.810,-,0.090,0.000,-,0.00
1996/05/09,1783.880,2.790,-,0.100,0.000,-,0.00
1996/05/10,1783.860,2.780,-,0.090,0.000,-,0.00
1996/05/11,1783.840,2.770,-,0.100,0.000,-,0.00
1996/05/12,1783.820,2.750,-,0.100,0.000,-,0.00
1996/05/13,1783.810,2.750,-,0.090,0.000,-,0.00
1996/05/14,1783.790,2.730,-,0.090,0.000,-,0.00
1996/05/15,1783.770,2.710,-,0.090,0.000,-,0.00
1996/05/16,1783.760,2.710,-,0.090,0.000,-,0.00
1996/05/17,1783.740,2.690,-,0.090,0.000,-,0.00
1996/05/18,1783.740,2.690,-,0.090,0.000,-,0.00
1996/05/19,1783.730,2.690,-,0.090,0.000,-,0.00
1996/05/20,1783.710,2.670,-,0.090,0.000,-,0.00
1996/05/21,1783.690,2.660,-,0.090,0.000,-,0.00
1996/05/22,1783.680,2.650,-,0.090,0.000,-,0.00
1996/05/23,1783.660,2.640,-,0.090,0.000,-,0.00
1996/05/24,1783.640,2.620,-,0.090,0.000,-,0.00
1996/05/25,1783.620,2.610,-,0.090,0.000,-,0.00
1996/05/26,1783.590,2.590,-,0.090,0.000,-,0.00
1996/05/27,1783.570,2.570,-,0.100,0.000,-,0.00
1996/05/28,1783.550,2.560,-,0.090,0.000,-,0.00
1996/05/29,1783.530,2.540,-,0.090,0.000,-,0.00
1996/05/30,1783.510,2.530,-,0.090,0.000,-,0.00
1996/05/31,1783.500,2.520,-,0.090,0.000,-,0.00
1996/06/01,1783.490,2.510,-,0.090,0.000,-,0.00
1996/06/02,1783.500,2.520,-,0.090,0.000,-,0.00
1996/06/03,1783.490,2.510,-,0.090,0.000,-,0.00
1996/06/04,1783.470,2.500,-,0.080,0.000,-,0.00
1996/06/05,1783.450,2.480,-,0.070,0.000,-,0.00
1996/06/06,1783.430,2.470,-,0.070,0.000,-,0.00
1996/06/07,1783.420,2.460,-,0.070,0.000,-,0.01
1996/06/08,1783.460,2.490,-,0.070,0.000,-,0.00
